repository,url,repoUrl
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/faa29f8025f6fb90472dacb6e8ad8569605f8d61/service-layer/bin/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/379a825182d38ac126cbfc769008a14068a5c9c1/serverless/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/abstract-document/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/abstract-factory/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/adapter/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/aggregator-microservices/aggregator-service/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/aggregator-microservices/information-microservice/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/aggregator-microservices/inventory-microservice/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/aggregator-microservices/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/api-gateway/api-gateway-service/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/api-gateway/image-microservice/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/api-gateway/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/api-gateway/price-microservice/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/async-method-invocation/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/balking/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/bridge/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/builder/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/business-delegate/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/caching/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/callback/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/chain/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/command/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/composite/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/converter/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/cqrs/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/dao/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/data-bus/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/data-mapper/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/data-transfer-object/pom.xml,https://github.com/iluwatar/java-design-patterns
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns/blob/1c0e0cd88b76194d6e50e2b9e4b9a23fce1323b7/decorator/pom.xml,https://github.com/iluwatar/java-design-patterns
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/guava/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/java8/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/rxjava/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/rxjava2/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-adapters/scala/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/gson/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/guava/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/jackson/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/java8/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/jaxb/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/moshi/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/protobuf/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/scalars/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/simplexml/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-converters/wire/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit-mock/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/retrofit/pom.xml,https://github.com/square/retrofit
square/retrofit,https://github.com/square/retrofit/blob/05c9f7837844f35b29f3ce6ac04b39d4c67c3224/samples/pom.xml,https://github.com/square/retrofit
square/okhttp,https://github.com/square/okhttp/blob/7135628c645892faf1a48a8cff464e0ed4ad88cb/okhttp-hpacktests/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/benchmarks/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/mockwebserver/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okcurl/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-android-support/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-apache/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-logging-interceptor/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-testing-support/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-tests/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/okhttp-urlconnection/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/crawler/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/guide/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/simple-client/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/slack/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/e86eb0e48b1fd86fce8b7dfaa8f977430902c0a1/samples/static-server/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/12fd57b7c8931caef822f298cf22ca1ad8d44f67/okhttp/pom.xml,https://github.com/square/okhttp
square/okhttp,https://github.com/square/okhttp/blob/a64ee6adc7d0df5b8399a5c971a93e3ab0b99a8b/pom.xml,https://github.com/square/okhttp
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/aa27334671d9739f22cf13a2855039b87ea5a937/spring-boot-tests/spring-boot-deployment-tests/spring-boot-deployment-test-tomcat/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/aa27334671d9739f22cf13a2855039b87ea5a937/spring-boot-tests/spring-boot-deployment-tests/spring-boot-deployment-test-wildfly/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-data-jpa/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-data-rest/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-flyway/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-jersey/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-jpa/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-jta-atomikos/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-jta-bitronix/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/71df9c861817b4af81f736ea2427dc27154a0c58/spring-boot-samples/spring-boot-sample-test/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/0d858c12789700db2d9f3eb2e6af41e84f4f33a5/spring-boot-tests/spring-boot-deployment-tests/spring-boot-deployment-test-wlp/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/5de46c3186b8eaad82636c59bfa071270ea686c9/spring-boot-samples/spring-boot-sample-kafka/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/0be119eadd5f974e199435e8b187ec600f9868a4/spring-boot-tests/spring-boot-deployment-tests/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-devtools/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-activemq/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-actuator/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-amqp/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-aop/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-artemis/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-batch/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-cache/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-cloud-connectors/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-cassandra-reactive/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-cassandra/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-couchbase/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-jpa/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-ldap/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-mongodb-reactive/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-mongodb/pom.xml,https://github.com/spring-projects/spring-boot
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot/blob/d3c34ee3d1bfd3db4a98678c524e145ef9bca51c/spring-boot-project/spring-boot-starters/spring-boot-starter-data-neo4j/pom.xml,https://github.com/spring-projects/spring-boot
google/guava,https://github.com/google/guava/blob/46c31db3c79e58225a663be62b3d115ce2378345/guava-gwt/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/e8d744eb1399eae061b9b71abf860bfbaba6fb55/android/guava-testlib/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/b0a6cfeb6d88710ff4ca1e3d277ff6b815fb66bf/android/guava-tests/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/1477e566467de19399cf468062ffb8f893b0a46c/android/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/71b04c4271b9f280a23dd9a20a6f658a57cbc935/android/guava/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/824f80f850edec1be70465ac3e40621a9b67f892/guava-testlib/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/824f80f850edec1be70465ac3e40621a9b67f892/guava-tests/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/824f80f850edec1be70465ac3e40621a9b67f892/guava/pom.xml,https://github.com/google/guava
google/guava,https://github.com/google/guava/blob/824f80f850edec1be70465ac3e40621a9b67f892/pom.xml,https://github.com/google/guava
PhilJay/MPAndroidChart,https://github.com/PhilJay/MPAndroidChart/blob/a3c1fe6bbf7d48b79b42b3a447f946af850d86f0/MPChartLib/pom.xml,https://github.com/PhilJay/MPAndroidChart
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/bom/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-cluster/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-common/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-config/dubbo-config-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-config/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-container/dubbo-container-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-container/dubbo-container-log4j/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-container/dubbo-container-logback/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-container/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-demo/dubbo-demo-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-demo/dubbo-demo-consumer/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-demo/dubbo-demo-provider/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-demo/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-filter/dubbo-filter-cache/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-filter/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-monitor/dubbo-monitor-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-monitor/dubbo-monitor-default/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-monitor/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-plugin/dubbo-qos/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-plugin/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/dubbo-registry-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/dubbo-registry-default/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/dubbo-registry-multicast/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/dubbo-registry-redis/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/dubbo-registry-zookeeper/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-registry/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-remoting/dubbo-remoting-api/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-remoting/dubbo-remoting-grizzly/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-remoting/dubbo-remoting-mina/pom.xml,https://github.com/apache/incubator-dubbo
apache/incubator-dubbo,https://github.com/apache/incubator-dubbo/blob/6d52ddcdbe07d299049d1e2d4653b03c4b43972b/dubbo-remoting/dubbo-remoting-netty/pom.xml,https://github.com/apache/incubator-dubbo
zxing/zxing,https://github.com/zxing/zxing/blob/db5f3ac62cb7965ff323efb1688b0f5f5f152ab3/android-core/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/db5f3ac62cb7965ff323efb1688b0f5f5f152ab3/android-integration/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/db5f3ac62cb7965ff323efb1688b0f5f5f152ab3/android/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/ebb206df3a6e98a1b00a25ce4fa454bd2b15d617/core/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/ebb206df3a6e98a1b00a25ce4fa454bd2b15d617/javase/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/ebb206df3a6e98a1b00a25ce4fa454bd2b15d617/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/ebb206df3a6e98a1b00a25ce4fa454bd2b15d617/zxing.appspot.com/pom.xml,https://github.com/zxing/zxing
zxing/zxing,https://github.com/zxing/zxing/blob/ebb206df3a6e98a1b00a25ce4fa454bd2b15d617/zxingorg/pom.xml,https://github.com/zxing/zxing
